trial_number,right,flipped,correct,block,left,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,flipwelcome.keys,flipwelcome.corr,flipwelcome.rt,flippreparations.keys,flippreparations.rt,flipInstructions.keys,flipInstructions.rt,time_at_fixation_cross_onset,time_at_videoonset,time_at_videoend,participant_key_response,time_at_key_response,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,participant,
213,vgpdm_dyn(10)-lvm(20)_final(0).mov,False,left,1,training(32).mov,0,53,53,91,,,,,,,,13:54:22:945,13:54:23:703,13:54:26:706,left,13:54:27:207,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
214,vgpdm_dyn(5)-lvm(10)_final(5).mov,False,left,1,training(5).mov,0,54,54,74,,,,,,,,13:54:27:967,13:54:28:724,13:54:31:727,left,13:54:32:177,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
215,vcgpdm_dyn(15)-lvm(5)_final(3).mov,False,left,1,training(1).mov,0,55,55,31,,,,,,,,13:54:32:942,13:54:33:678,13:54:36:681,left,13:54:37:114,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
216,training(12).mov,False,right,1,map_cgpdm_final(4).mov,0,56,56,22,,,,,,,,13:54:37:876,13:54:38:616,13:54:41:619,right,13:54:42:070,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
217,training(40).mov,False,right,1,map_cgpdm_final(9).mov,0,57,57,120,,,,,,,,13:54:42:838,13:54:43:571,13:54:46:573,right,13:54:47:124,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
218,vgpdm_dyn(30)-lvm(15)_final(7).mov,False,left,1,training(14).mov,0,58,58,68,,,,,,,,13:54:47:884,13:54:48:625,13:54:51:627,left,13:54:52:011,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
219,vgpdm_dyn(5)-lvm(20)_final(0).mov,True,left,1,training(25).mov,0,59,59,43,,,,,,,,13:54:52:765,13:54:53:512,13:54:56:515,left,13:54:56:965,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
220,vgpdm_dyn(20)-lvm(35)_final(2).mov,False,left,1,training(28).mov,0,60,60,8,,,,,,,,13:54:57:729,13:54:58:483,13:55:01:468,left,13:55:02:102,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
221,training(20).mov,True,right,1,tmp_numprim(4)_final(3).mov,0,61,61,83,,,,,,,,13:55:02:814,13:55:03:619,13:55:06:605,right,13:55:07:139,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
222,training(40).mov,False,right,1,vgpdm_dyn(20)-lvm(20)_final(5).mov,0,62,62,150,,,,,,,,13:55:07:882,13:55:08:657,13:55:11:643,right,13:55:12:093,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
223,training(39).mov,True,right,1,vgpdm_dyn(5)-lvm(10)_final(4).mov,0,63,63,56,,,,,,,,13:55:12:855,13:55:13:594,13:55:16:583,right,13:55:17:033,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
224,training(19).mov,False,right,1,vcgpdm_dyn(35)-lvm(5)_final(7).mov,0,64,64,143,,,,,,,,13:55:17:799,13:55:18:534,13:55:21:554,right,13:55:22:087,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
225,training(1).mov,True,right,1,vcgpdm_dyn(15)-lvm(30)_final(1).mov,0,65,65,156,,,,,,,,13:55:22:846,13:55:23:605,13:55:26:591,right,13:55:27:058,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
226,vgpdm_dyn(5)-lvm(15)_final(3).mov,False,left,1,training(26).mov,0,66,66,63,,,,,,,,13:55:27:813,13:55:28:559,13:55:31:561,left,13:55:31:945,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
227,vgpdm_dyn(30)-lvm(25)_final(8).mov,False,left,1,training(29).mov,0,67,67,6,,,,,,,,13:55:32:697,13:55:33:446,13:55:36:450,right,13:55:36:967,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
228,training(22).mov,True,right,1,dmp_npsi(40)_final(5).mov,0,68,68,121,,,,,,,,13:55:37:733,13:55:38:485,13:55:41:487,right,13:55:42:004,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
229,training(10).mov,False,right,1,vgpdm_dyn(35)-lvm(25)_final(0).mov,0,69,69,16,,,,,,,,13:55:42:766,13:55:43:506,13:55:46:508,left,13:55:46:958,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
230,training(36).mov,True,right,1,vgpdm_dyn(10)-lvm(5)_final(3).mov,0,70,70,84,,,,,,,,13:55:47:747,13:55:48:459,13:55:51:461,right,13:55:51:845,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
231,vcgpdm_dyn(25)-lvm(35)_final(1).mov,False,left,1,training(33).mov,0,71,71,136,,,,,,,,13:55:52:597,13:55:53:346,13:55:56:349,left,13:55:56:966,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
232,tmp_numprim(3)_final(9).mov,True,left,1,training(25).mov,0,72,72,107,,,,,,,,13:55:57:734,13:55:58:467,13:56:01:469,left,13:56:01:586,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
233,vcgpdm_dyn(30)-lvm(25)_final(7).mov,False,left,1,training(9).mov,0,73,73,17,,,,,,,,13:56:02:345,13:56:03:089,13:56:06:091,left,13:56:06:508,,,2018_Jun_04_1330,60.0008493197,MP-Perception Experiment,xx08m28,
